snapshot,onwind
2023-01-01,21864.309367615133
2023-01-08,269507.1936035164
2023-01-15,287960.4793297094
2023-01-22,201481.7393009081
2023-01-29,261817.02817593198
2023-02-05,244188.7681174236
2023-02-12,222506.82190480948
2023-02-19,214538.80447618742
2023-02-26,196980.9159149484
2023-03-05,103314.77366833294
2023-03-12,169125.56413761436
2023-03-19,188163.41555574772
2023-03-26,244809.2230580408
2023-04-02,154992.01144046572
2023-04-09,68827.26955652115
2023-04-16,113712.1289078287
2023-04-23,34600.51808360535
2023-04-30,58563.03008143797
2023-05-07,22201.17427867288
2023-05-14,0.0
2023-05-21,9566.155441084375
2023-05-28,8476.678344069243
2023-06-04,0.0
2023-06-11,0.0
2023-06-18,11775.879025921118
2023-06-25,29724.66714144862
2023-07-02,21454.155478093006
2023-07-09,19494.289994596264
2023-07-16,31005.7417985422
2023-07-23,2261.7450779502715
2023-07-30,2889.6336461460824
2023-08-06,21393.71341879347
2023-08-13,107647.50661496972
2023-08-20,97237.64016289072
2023-08-27,64938.278882682454
2023-09-03,62680.3744294441
2023-09-10,77011.79686218915
2023-09-17,106073.1537517015
2023-09-24,124491.68771476533
2023-10-01,126853.64240210778
2023-10-08,134407.2530049329
2023-10-15,145936.87692665955
2023-10-22,190618.00773963155
2023-10-29,253714.90136680935
2023-11-05,306785.38651946496
2023-11-12,139444.5662565793
2023-11-19,267011.80141033226
2023-11-26,279002.3729696087
2023-12-03,276854.60094090854
2023-12-10,246735.03546554057
2023-12-17,285924.84060964076
2023-12-24,312024.06173099816
2023-12-31,316628.74243410426
