snapshot,onwind
2023-01-01,8627.861740211703
2023-01-02,13508.983592336826
2023-01-03,4250.103392297081
2023-01-04,32072.86894724253
2023-01-05,28351.23573961077
2023-01-06,30987.186651055803
2023-01-07,26581.32503366817
2023-01-08,32503.231820261928
2023-01-09,19212.407242731668
2023-01-10,21685.922576422923
2023-01-11,28342.23742424376
2023-01-12,29505.723087479513
2023-01-13,27899.50753741695
2023-01-14,21699.852728740327
2023-01-15,23832.28286462161
2023-01-16,24639.695288506337
2023-01-17,31204.333012205196
2023-01-18,34531.644189087834
2023-01-19,13362.923118893863
2023-01-20,1289.465852228799
2023-01-21,2729.476270379001
2023-01-22,2517.120747531074
2023-01-23,5744.69185629889
2023-01-24,31121.947885500376
2023-01-25,40373.83161102202
2023-01-26,23316.738966347017
2023-01-27,8153.81264863757
2023-01-28,26511.49426059929
2023-01-29,24769.644415471306
2023-01-30,21948.486074089516
2023-01-31,27525.00929134823
2023-02-01,29236.64825398482
2023-02-02,8276.238096257724
2023-02-03,39221.66358053582
2023-02-04,7264.681609693769
2023-02-05,23683.03601160763
2023-02-06,5832.695984548532
2023-02-07,27533.561791808974
2023-02-08,28014.163403612874
2023-02-09,28037.902521945263
2023-02-10,22786.14308200686
2023-02-11,13860.38921662475
2023-02-12,16112.868455714739
2023-02-13,20127.47191330058
2023-02-14,5943.576915779722
2023-02-15,8602.213757109417
2023-02-16,20720.055780077335
2023-02-17,26203.30608866607
2023-02-18,16481.022604510305
2023-02-19,14369.14033881717
2023-02-20,24381.52601211494
2023-02-21,13718.870742046282
2023-02-22,23173.702819359434
2023-02-23,18793.91666482144
2023-02-24,22395.14869588282
2023-02-25,17749.45754843534
2023-02-26,12328.91786875318
2023-02-27,4218.60925259883
2023-02-28,2433.725592916075
2023-03-01,8620.201430704998
2023-03-02,10917.441208741166
2023-03-03,8521.90363110154
2023-03-04,12911.268096019008
2023-03-05,8368.250042810054
2023-03-06,1245.8208790758856
2023-03-07,29118.564508149997
2023-03-08,15743.17386182915
2023-03-09,28094.427959340497
2023-03-10,7088.504259193584
2023-03-11,9710.043950834552
2023-03-12,15072.883187502563
2023-03-13,31976.860605058133
2023-03-14,18403.56670092914
2023-03-15,9799.297547903292
2023-03-16,10761.03629862469
2023-03-17,33223.80993395696
2023-03-18,7361.082677840043
2023-03-19,7390.844973438066
2023-03-20,20454.01799120007
2023-03-21,9333.181500498893
2023-03-22,29739.046586422475
2023-03-23,23630.767120770066
2023-03-24,25524.97396701341
2023-03-25,23076.768050678813
2023-03-26,14185.132705354628
2023-03-27,7170.873147700135
2023-03-28,11032.180670172458
2023-03-29,20309.66738667432
2023-03-30,28334.826088304973
2023-03-31,28233.18185276625
2023-04-01,14592.21644121539
2023-04-02,4827.281679229329
2023-04-03,4069.547558410609
2023-04-04,2969.9090810977646
2023-04-05,4579.042160242579
2023-04-06,11356.30391028665
2023-04-07,9017.141513682338
2023-04-08,9535.699381255417
2023-04-09,701.6625442096863
2023-04-10,12024.582101319855
2023-04-11,16530.002104424613
2023-04-12,7918.339294048255
2023-04-13,24805.645667396937
2023-04-14,10475.16632264854
2023-04-15,18419.626126670788
2023-04-16,11060.217988375549
2023-04-17,8814.021714808696
2023-04-18,6181.023253255778
2023-04-19,7693.21790779428
2023-04-20,5361.891696348378
2023-04-21,3011.3812296612746
2023-04-22,5037.951950392318
2023-04-23,10189.67127508023
2023-04-24,20893.131861916198
2023-04-25,15839.146123710347
2023-04-26,9172.433841936989
2023-04-27,5838.023479367826
2023-04-28,1054.1633895073949
2023-04-29,6351.128068383553
