snapshot,onwind
2023-01-01,34218.706941826465
2023-01-02,60299.93678126196
2023-01-03,19250.92957212054
2023-01-04,127094.74815404566
2023-01-05,106867.83341250126
2023-01-06,138092.26956486198
2023-01-07,125759.89579503944
2023-01-08,114975.25515237017
2023-01-09,87022.98852565727
2023-01-10,99402.80867153675
2023-01-11,139716.55598010888
2023-01-12,116415.2958599096
2023-01-13,137743.49338672022
2023-01-14,116569.00054484121
2023-01-15,126502.69523810231
2023-01-16,127127.60845491887
2023-01-17,135483.81853401026
2023-01-18,146633.77332907522
2023-01-19,60527.63147026648
2023-01-20,5840.661747641516
2023-01-21,12363.218161956545
2023-01-22,11401.349511418426
2023-01-23,26020.698352792944
2023-01-24,145205.6061536467
2023-01-25,168935.51988726627
2023-01-26,107673.53838381155
2023-01-27,36932.85987528641
2023-01-28,134200.21565450597
2023-01-29,128682.17743876482
2023-01-30,122209.80334419102
2023-01-31,138389.93207413293
2023-02-01,127511.46775700664
2023-02-02,37487.38842493121
2023-02-03,163784.99513090594
2023-02-04,32905.52278929558
2023-02-05,94261.4795435034
2023-02-06,26419.314837761332
2023-02-07,137992.96339803532
2023-02-08,133656.2461588157
2023-02-09,140118.4200986284
2023-02-10,119358.51886158352
2023-02-11,87718.06542323793
2023-02-12,93752.75770110355
2023-02-13,108813.98477300163
2023-02-14,26921.552266124017
2023-02-15,38963.901796501144
2023-02-16,93851.91317359751
2023-02-17,127002.52135077157
2023-02-18,101429.76811627334
2023-02-19,76319.8928987557
2023-02-20,127941.91673687435
2023-02-21,96267.90151892678
2023-02-22,103058.49572366558
2023-02-23,84050.90069631202
2023-02-24,104964.51604844285
2023-02-25,110216.71074478723
2023-02-26,81585.61805564168
2023-02-27,19108.276227177357
2023-02-28,11023.609466068201
2023-03-01,40208.74611298868
2023-03-02,50088.197000417225
2023-03-03,55496.8602484651
2023-03-04,94965.61807838836
2023-03-05,59833.70931747597
2023-03-06,5642.970955961807
2023-03-07,146690.85308710384
2023-03-08,73902.86798173086
2023-03-09,127848.0922300406
2023-03-10,32107.523904649905
2023-03-11,52818.782059336154
2023-03-12,85814.87085480508
2023-03-13,149506.7939909326
2023-03-14,117943.06068973293
2023-03-15,92986.04650994166
2023-03-16,53622.85504445805
2023-03-17,160745.18328878164
2023-03-18,33342.17338394337
2023-03-19,33476.98230588644
2023-03-20,94954.67343313439
2023-03-21,33681.26666804547
2023-03-22,125474.8021341973
2023-03-23,120767.732405321
2023-03-24,131526.44204999576
2023-03-25,95176.09127467622
2023-03-26,64251.846479050946
2023-03-27,33460.134897249045
2023-03-28,55311.6885964816
2023-03-29,91993.05061676282
2023-03-30,134627.30421680797
2023-03-31,139386.72784637348
2023-04-01,71890.39511129385
2023-04-02,43296.91491481775
2023-04-03,19829.74861219813
2023-04-04,15007.197689365601
2023-04-05,33722.75088631117
2023-04-06,51438.60904013602
2023-04-07,35503.01352228495
2023-04-08,42824.37160261796
2023-04-09,20084.99315417085
2023-04-10,42592.884586037995
2023-04-11,70747.4756956578
2023-04-12,31872.96014698207
2023-04-13,83386.28573920994
2023-04-14,45261.30400455584
2023-04-15,54910.507681028546
2023-04-16,47596.18221675828
2023-04-17,33895.596720956164
2023-04-18,41351.804977328655
2023-04-19,45217.23250064455
2023-04-20,37907.89783840174
2023-04-21,18509.666642902954
2023-04-22,22953.742619862234
2023-04-23,36938.73021784509
2023-04-24,66649.79625020671
2023-04-25,69060.25669001628
2023-04-26,32018.42505034793
2023-04-27,50410.57244875144
2023-04-28,6776.7870946513485
2023-04-29,24097.544503264453
2023-04-30,36489.21708764961
2023-05-01,39747.50575595369
2023-05-02,35905.888540113636
2023-05-03,11268.223960568055
2023-05-04,44233.56371867136
2023-05-05,42193.306632131105
