snapshot,onwind
2023-01-01,5632.2229878648
2023-01-08,95282.58357836376
2023-01-15,110470.0788233059
2023-01-22,72488.77776101338
2023-01-29,112126.5524449217
2023-02-05,98461.80936311092
2023-02-12,105795.88307256081
2023-02-19,89781.15427392424
2023-02-26,91350.50009733142
2023-03-05,59200.75286376918
2023-03-12,72021.12468260393
2023-03-19,91735.74222236963
2023-03-26,102453.9039350595
2023-04-02,81448.93584913437
2023-04-09,34252.08981386849
2023-04-16,63307.536901363135
2023-04-23,31572.22000812343
2023-04-30,43187.93628726269
2023-05-07,34244.155528378185
2023-05-14,24704.253593585578
2023-05-21,22631.07166882329
2023-05-28,22860.57857912623
2023-06-04,21454.24929386153
2023-06-11,17940.612796013927
2023-06-18,17594.61302769892
2023-06-25,33113.65107887443
2023-07-02,24217.316794696468
2023-07-09,26511.639210905392
2023-07-16,33764.34509048887
2023-07-23,17457.379894998874
2023-07-30,22675.693680187378
2023-08-06,21398.14727914336
2023-08-13,57374.38632900948
2023-08-20,56650.543830627495
2023-08-27,54111.91345146777
2023-09-03,30399.38982378307
2023-09-10,43681.71427923833
2023-09-17,51353.55180070705
2023-09-24,59147.0920470946
2023-10-01,63708.60519265423
2023-10-08,77027.67429150509
2023-10-15,63091.61746277887
2023-10-22,95972.86057730856
2023-10-29,97121.83415900456
2023-11-05,100247.34275804154
2023-11-12,36382.22809310002
2023-11-19,79098.98036771828
2023-11-26,97776.55090862208
2023-12-03,79861.94531340455
2023-12-10,81253.22009631824
2023-12-17,95634.34956021978
2023-12-24,129515.04474297413
2023-12-31,113303.72885325609
