snapshot,h2
2023-01-01,0.0
2023-01-08,0.0
2023-01-15,-345.71920922131034
2023-01-22,-691.4384184426207
2023-01-29,137.15762766393078
2023-02-05,-1.1368683772161603e-12
2023-02-12,-8780.137858196693
2023-02-19,5185.788138319648
2023-02-26,2420.034464549163
2023-03-05,-8642.980230532754
2023-03-12,2217.123163114753
2023-03-19,4005.8226028688246
2023-03-26,-1.4210854715202004e-12
2023-04-02,4494.349719877027
2023-04-09,0.0
2023-04-16,0.0
2023-04-23,0.0
2023-04-30,-691.4384184426202
2023-05-07,-345.71920922131005
2023-05-14,-1037.1576276639191
2023-05-21,-1037.157627663923
2023-05-28,-691.4384184426176
2023-06-04,-345.7192092212945
2023-06-11,-691.4384184426199
2023-06-18,0.0
2023-06-25,0.0
2023-07-02,0.0
2023-07-09,-691.4384184426262
2023-07-16,-7.411513893469419
2023-07-23,0.0
2023-07-30,-345.71920922130903
2023-08-06,-316.82781602128125
2023-08-13,-691.4384184426408
2023-08-20,-1037.1576276639398
2023-08-27,-345.71920922131176
2023-09-03,-345.71920922130994
2023-09-10,0.0
2023-09-17,-21.479879306477674
2023-09-24,0.0
2023-10-01,-2420.034464549244
2023-10-08,2074.315255327875
2023-10-15,5877.226556762245
2023-10-22,-8388.699439754071
2023-10-29,9000.000000000025
2023-11-05,2500.172322745901
2023-11-12,-157.19209221310422
2023-11-19,157.19209221310433
2023-11-26,-3502.911301434413
2023-12-03,3157.1920922131026
2023-12-10,345.7192092213104
2023-12-17,0.0
2023-12-24,0.0
2023-12-31,1.1368683772161603e-13
