snapshot,biogas_market
2023-01-01,24000.0
2023-01-02,23999.99999999999
2023-01-03,23999.999999999996
2023-01-04,24000.0
2023-01-05,23999.99999999999
2023-01-06,24000.0
2023-01-07,24000.0
2023-01-08,24000.0
2023-01-09,24000.0
2023-01-10,24000.0
2023-01-11,24000.0
2023-01-12,24000.0
2023-01-13,24000.0
2023-01-14,16333.607046014204
2023-01-15,18036.596432489707
2023-01-16,15000.0
2023-01-17,24000.0
2023-01-18,23999.999999999996
2023-01-19,23999.999999999996
2023-01-20,23999.999999999996
2023-01-21,19274.89165546745
2023-01-22,14999.999999999998
2023-01-23,23999.999999999993
2023-01-24,24000.0
2023-01-25,24000.0
2023-01-26,9000.0
2023-01-27,8019.648974857948
2023-01-28,17592.8297253612
2023-01-29,20495.43950904017
2023-01-30,15000.0
2023-01-31,21915.70254637984
2023-02-01,9000.0
2023-02-02,14956.257701033743
2023-02-03,24000.0
2023-02-04,15000.0
2023-02-05,23999.999999999993
2023-02-06,15000.0
2023-02-07,15000.0
2023-02-08,21702.01973177987
2023-02-09,12000.0
2023-02-10,1868.8104195109745
2023-02-11,2930.4703437588164
2023-02-12,0.0
2023-02-13,6000.0
2023-02-14,19806.744677366074
2023-02-15,24000.000000000022
2023-02-16,23999.999999999996
2023-02-17,23999.999999999996
2023-02-18,9000.0
2023-02-19,0.0
2023-02-20,5393.65613538235
2023-02-21,989.63759513946
2023-02-22,11979.742455049807
2023-02-23,23999.999999999996
2023-02-24,24000.0
2023-02-25,9000.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,1152.0626201428283
2023-03-01,627.3399069598056
2023-03-02,455.04468866913885
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,4566.033401716784
2023-03-07,17523.439677751514
2023-03-08,9000.0
2023-03-09,3653.1100929148724
2023-03-10,6133.2267902973035
2023-03-11,276.7934879281149
2023-03-12,6000.0
2023-03-13,24000.0
2023-03-14,9000.0
2023-03-15,1480.274365666377
2023-03-16,3137.343034498428
2023-03-17,18000.0
2023-03-18,9000.0
2023-03-19,8690.506747843488
2023-03-20,4585.0988276383605
2023-03-21,6000.0
2023-03-22,19593.744241143097
2023-03-23,15074.260668148105
2023-03-24,17255.59479511611
2023-03-25,9000.0
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,2591.4149248364424
2023-03-29,15132.11201498472
2023-03-30,24000.0
2023-03-31,23999.999999999996
2023-04-01,6373.793875185706
2023-04-02,0.0
2023-04-03,0.0
