snapshot,onwind
2023-01-01,22876.67967423131
2023-01-08,424006.17348832823
2023-01-15,478384.1567525482
2023-01-22,298290.1769974736
2023-01-29,471177.5152201391
2023-02-05,438877.93885979697
2023-02-12,469458.05392251676
2023-02-19,376595.71110464877
2023-02-26,436126.3256559514
2023-03-05,203958.57096883046
2023-03-12,323601.46313555975
2023-03-19,403327.79086086934
2023-03-26,461064.5408875141
2023-04-02,372977.8159556907
2023-04-09,127369.1320430586
2023-04-16,228804.9202314214
2023-04-23,140320.32716378482
2023-04-30,175945.9906659333
2023-05-07,135594.69095644722
2023-05-14,107779.3966675209
2023-05-21,81220.5276999891
2023-05-28,92295.36638357243
2023-06-04,71532.67740909582
2023-06-11,55527.93094057796
2023-06-18,76775.92624938469
2023-06-25,106815.43289395091
2023-07-02,122512.34558390846
2023-07-09,123304.20272229401
2023-07-16,153780.72196810358
2023-07-23,96526.09612115228
2023-07-30,94530.8545808532
2023-08-06,91889.71055363651
2023-08-13,229532.27989859472
2023-08-20,177978.5089883335
2023-08-27,224682.59002924754
2023-09-03,142992.9476653558
2023-09-10,201240.46649064566
2023-09-17,256625.95942190583
2023-09-24,356922.8485345918
2023-10-01,256167.2632099241
2023-10-08,245361.26813413732
2023-10-15,333918.39679497335
2023-10-22,304756.50537254557
2023-10-29,450445.4447339052
2023-11-05,436697.62135620695
2023-11-12,151182.71845127176
2023-11-19,422634.4879128834
2023-11-26,430868.73938781524
2023-12-03,305075.2702818891
2023-12-10,413928.0857494999
2023-12-17,452330.15867811296
2023-12-24,541940.876926731
2023-12-31,471953.7964826206
