snapshot,onwind
2023-01-01,11522.568286539517
2023-01-08,226319.72607035856
2023-01-15,264719.66894919024
2023-01-22,163312.24307137006
2023-01-29,240275.2521214083
2023-02-05,233302.4035244226
2023-02-12,234057.5381208899
2023-02-19,188260.20619000713
2023-02-26,232191.64666008326
2023-03-05,110273.16511539325
2023-03-12,171301.8281898007
2023-03-19,205985.4830857543
2023-03-26,220619.9438763461
2023-04-02,187521.05040151867
2023-04-09,75021.62338653073
2023-04-16,130231.86943664167
2023-04-23,81143.60260134663
2023-04-30,97193.62418166421
2023-05-07,76322.92413006091
2023-05-14,61924.38934205408
2023-05-21,56116.7115724757
2023-05-28,57084.248700233526
2023-06-04,41923.963308538376
2023-06-11,37083.84254916854
2023-06-18,58290.2169412892
2023-06-25,56586.21024000936
2023-07-02,66888.42960366438
2023-07-09,72384.41438531119
2023-07-16,83998.11565707158
2023-07-23,63822.33771926584
2023-07-30,58358.704510199546
2023-08-06,53585.788893948156
2023-08-13,126173.43268903151
2023-08-20,110994.94406720524
2023-08-27,117337.08567849963
2023-09-03,66472.85148716689
2023-09-10,104947.53563697616
2023-09-17,101900.07697769196
2023-09-24,128012.83774540789
2023-10-01,150496.44504549998
2023-10-08,176817.36045464696
2023-10-15,192124.98719192273
2023-10-22,209394.18433334428
2023-10-29,217314.77083980053
2023-11-05,221141.80982430404
2023-11-12,82380.93560024096
2023-11-19,216730.22623318544
2023-11-26,227681.62455633312
2023-12-03,167570.87439075002
2023-12-10,225725.33113152222
2023-12-17,199678.11133940698
2023-12-24,292235.11187116714
2023-12-31,259435.4852718583
