snapshot,onwind
2023-01-01,15754.984611543081
2023-01-08,303272.7940139744
2023-01-15,291752.2766102355
2023-01-22,228492.34902185842
2023-01-29,263082.565983746
2023-02-05,275386.95813537866
2023-02-12,243846.31873451572
2023-02-19,212219.11958758812
2023-02-26,240146.95647502993
2023-03-05,138449.39637402177
2023-03-12,177600.0160786276
2023-03-19,209967.04625278004
2023-03-26,263050.8746236145
2023-04-02,202108.24812690224
2023-04-09,109662.8517535064
2023-04-16,142029.58446837123
2023-04-23,54746.85127382228
2023-04-30,81248.41014259621
2023-05-07,57325.18630063942
2023-05-14,26687.52553388727
2023-05-21,44755.98443167453
2023-05-28,41040.8146187621
2023-06-04,28959.43552840302
2023-06-11,11720.361093433621
2023-06-18,42029.316219042696
2023-06-25,48938.62001176667
2023-07-02,78261.66438887604
2023-07-09,45212.22652983756
2023-07-16,67488.93307428459
2023-07-23,15922.275175657192
2023-07-30,33376.690563601325
2023-08-06,77895.79885830294
2023-08-13,152671.12208728082
2023-08-20,117562.9951370234
2023-08-27,111295.44244230946
2023-09-03,91523.98259305734
2023-09-10,106016.82737818448
2023-09-17,105172.35238169189
2023-09-24,155346.36712517875
2023-10-01,148833.78107456476
2023-10-08,183611.7850126507
2023-10-15,181278.78533404792
2023-10-22,217552.74081180437
2023-10-29,270044.26830434665
2023-11-05,286412.0958948126
2023-11-12,193582.09450309447
2023-11-19,256145.11982717912
2023-11-26,267261.6169303417
2023-12-03,250713.1979795561
2023-12-10,249023.4970062812
2023-12-17,259245.64860369233
2023-12-24,328707.3710531215
2023-12-31,329024.4042287409
