,timestamp,se3
119,2023-01-15 21:00:00,2215.7094213954
120,2023-01-16 00:00:00,1986.9984196005
121,2023-01-16 03:00:00,2109.5630799948
122,2023-01-16 06:00:00,2769.7322320877997
123,2023-01-16 09:00:00,2781.95051599
124,2023-01-16 12:00:00,2706.7317057172
125,2023-01-16 15:00:00,2704.8225988557
126,2023-01-16 18:00:00,2597.1489719677998
127,2023-01-16 21:00:00,2368.0561488005997
128,2023-01-17 00:00:00,2089.3265472819003
129,2023-01-17 03:00:00,2112.6176509694
130,2023-01-17 06:00:00,2786.1505510814995
131,2023-01-17 09:00:00,2802.9506914456
132,2023-01-17 12:00:00,2819.7508318115997
133,2023-01-17 15:00:00,2810.2052975136
134,2023-01-17 18:00:00,2590.6580086444
135,2023-01-17 21:00:00,2325.6739765152
136,2023-01-18 00:00:00,2103.0721166714
137,2023-01-18 03:00:00,2165.3090002993
138,2023-01-18 06:00:00,2853.3511125436
139,2023-01-18 09:00:00,2844.9510423606
140,2023-01-18 12:00:00,2793.4051571475998
141,2023-01-18 15:00:00,2779.6595877581
142,2023-01-18 18:00:00,2639.5311442532
143,2023-01-18 21:00:00,2358.5106145026
144,2023-01-19 00:00:00,2147.3633958164
145,2023-01-19 03:00:00,2201.5820306336
146,2023-01-19 06:00:00,2887.3332146459998
147,2023-01-19 09:00:00,2880.0786085799
148,2023-01-19 12:00:00,2809.8234761413
149,2023-01-19 15:00:00,2793.0233357753
150,2023-01-19 18:00:00,2661.6767838275996
151,2023-01-19 21:00:00,2402.8018936476005
152,2023-01-20 00:00:00,2149.272502676
153,2023-01-20 03:00:00,2190.1273894741
154,2023-01-20 06:00:00,2828.5327233669
155,2023-01-20 09:00:00,2828.9145447392
156,2023-01-20 12:00:00,2765.9140183685995
157,2023-01-20 15:00:00,2646.0221075766
158,2023-01-20 18:00:00,2482.6025603842
159,2023-01-20 21:00:00,2235.564132736
160,2023-01-21 00:00:00,2056.4899092944997
161,2023-01-21 03:00:00,2012.1986301495
162,2023-01-21 06:00:00,2178.6727483165
163,2023-01-21 09:00:00,2338.655903162
164,2023-01-21 12:00:00,2349.346901575
165,2023-01-21 15:00:00,2397.8382158134
166,2023-01-21 18:00:00,2349.7287229473004
167,2023-01-21 21:00:00,2183.2546047803
168,2023-01-22 00:00:00,2073.2900496605
169,2023-01-22 03:00:00,2101.1630098118
170,2023-01-22 06:00:00,2253.1279158466
171,2023-01-22 09:00:00,2368.4379701729
172,2023-01-22 12:00:00,2384.8562891665997
173,2023-01-22 15:00:00,2473.4388474585003
174,2023-01-22 18:00:00,2456.6387070925
175,2023-01-22 21:00:00,2350.1105443196
176,2023-01-23 00:00:00,2230.6004549018
177,2023-01-23 03:00:00,2348.9650802046
178,2023-01-23 06:00:00,3011.0433391572
179,2023-01-23 09:00:00,3039.2981206808
180,2023-01-23 12:00:00,3005.3160185765
181,2023-01-23 15:00:00,2967.8975241271996
182,2023-01-23 18:00:00,2736.8955941004
183,2023-01-23 21:00:00,2509.3300564205
184,2023-01-24 00:00:00,2274.8917340468
185,2023-01-24 03:00:00,2265.7280211192
186,2023-01-24 06:00:00,2835.4055080626
187,2023-01-24 09:00:00,2821.2781172989003
188,2023-01-24 12:00:00,2791.8778716602997
189,2023-01-24 15:00:00,2717.8045255025
190,2023-01-24 18:00:00,2549.0394791036
191,2023-01-24 21:00:00,2364.6197564537
192,2023-01-25 00:00:00,2118.7267929205
193,2023-01-25 03:00:00,2129.7996127077
194,2023-01-25 06:00:00,2800.6597632156
195,2023-01-25 09:00:00,2821.6599386712
196,2023-01-25 12:00:00,2818.2235463243
197,2023-01-25 15:00:00,2794.9324426349
198,2023-01-25 18:00:00,2662.4404265702997
199,2023-01-25 21:00:00,2390.5836097454
200,2023-01-26 00:00:00,2083.2174053308
201,2023-01-26 03:00:00,2145.0724675845004
202,2023-01-26 06:00:00,2763.6230901367
203,2023-01-26 09:00:00,2758.6594123006
204,2023-01-26 12:00:00,2688.404279862
205,2023-01-26 15:00:00,2714.3681331556
206,2023-01-26 18:00:00,2644.4948220893
207,2023-01-26 21:00:00,2432.5839606603995
208,2023-01-27 00:00:00,2201.5820306336
209,2023-01-27 03:00:00,2285.9645538321
210,2023-01-27 06:00:00,2925.5153518398997
211,2023-01-27 09:00:00,2919.4062098888003
212,2023-01-27 12:00:00,2731.5500948920003
213,2023-01-27 15:00:00,2628.8401458401995
214,2023-01-27 18:00:00,2524.6029112992
215,2023-01-27 21:00:00,2301.6192300831003
216,2023-01-28 00:00:00,2203.1093161209
217,2023-01-28 03:00:00,2125.9813989885
218,2023-01-28 06:00:00,2206.1638870974
219,2023-01-28 09:00:00,2290.9282316682
220,2023-01-28 12:00:00,2266.1098424915003
221,2023-01-28 15:00:00,2311.5465857534
222,2023-01-28 18:00:00,2268.0189493511
223,2023-01-28 21:00:00,2121.0177211523996
224,2023-01-29 00:00:00,2012.1986301495
225,2023-01-29 03:00:00,1936.2161771321
226,2023-01-29 06:00:00,2090.0901900246
227,2023-01-29 09:00:00,2227.9277052976
228,2023-01-29 12:00:00,2235.9459541083
229,2023-01-29 15:00:00,2315.7466208449
230,2023-01-29 18:00:00,2277.564483651
231,2023-01-29 21:00:00,2124.8359348716
232,2023-01-30 00:00:00,1983.9438486239999
233,2023-01-30 03:00:00,2096.1993319757
234,2023-01-30 06:00:00,2789.9687648007002
235,2023-01-30 09:00:00,2793.4051571475998
236,2023-01-30 12:00:00,2740.3319864472996
237,2023-01-30 15:00:00,2701.3862065087997
238,2023-01-30 18:00:00,2567.7487263291996
