snapshot,h2
2023-01-01,0.0
2023-01-08,0.0
2023-01-15,0.0
2023-01-22,-1484.0071761651839
2023-01-29,-5810.0994076415445
2023-02-05,2632.3615838061287
2023-02-12,-2606.0399999952033
2023-02-19,3362.601815979737
2023-02-26,790.4181840178337
2023-03-05,-14032.215000002181
2023-03-12,631.3994810256919
2023-03-19,5092.090518973487
2023-03-26,10511.985483833429
2023-04-02,911.5045161677674
2023-04-09,0.0
2023-04-16,0.0
2023-04-23,-2.459081827053922e-14
2023-04-30,-4.918163654107843e-14
2023-05-07,0.0
2023-05-14,-1.262177448353619e-29
2023-05-21,-1038.2549999994012
2023-05-28,-1038.254999999401
2023-06-04,-692.1699999996003
2023-06-11,-851.6820922781199
2023-06-18,-1384.339999999208
2023-06-25,-2.7284841053187847e-11
2023-07-02,0.0
2023-07-09,0.0
2023-07-16,0.0
2023-07-23,0.0
2023-07-30,-9387.434112887417
2023-08-06,-1221.3697206082152
2023-08-13,11934.077646230271
2023-08-20,-1170.3619838441946
2023-08-27,-1038.2549999993998
2023-09-03,-692.1699999995999
2023-09-10,-346.08499999979995
2023-09-17,-1384.3399999991868
2023-09-24,-5537.359999996802
2023-10-01,-4683.319736621532
2023-10-08,16108.725000003005
2023-10-15,-9533.110000006785
2023-10-22,-4567.784999995794
2023-10-29,8400.000000000002
2023-11-05,8123.4900000012
2023-11-12,1.7705389154788236e-12
2023-11-19,-600.0
2023-11-26,-876.5099999987992
2023-12-03,1476.5099999987992
2023-12-10,2.842170943040401e-14
2023-12-17,0.0
2023-12-24,0.0
2023-12-31,-2.842170943040401e-14
