snapshot,onwind
2023-01-01,21752.988874138224
2023-01-02,35467.31301087694
2023-01-03,11158.481784573332
2023-01-04,80101.77365399682
2023-01-05,59856.649886365034
2023-01-06,59859.216381126025
2023-01-07,69366.8689486528
2023-01-08,79863.43234732926
2023-01-09,50441.430823629446
2023-01-10,56558.434615929495
2023-01-11,88270.3738777547
2023-01-12,69367.86205860882
2023-01-13,87252.95168917568
2023-01-14,71816.37646821473
2023-01-15,79315.12945209352
2023-01-16,78441.08956639853
2023-01-17,85711.02064614386
2023-01-18,90171.36245195656
2023-01-19,35083.836897022076
2023-01-20,3385.4426341726585
2023-01-21,7166.134193264425
2023-01-22,6608.602995824204
2023-01-23,15082.46588840096
2023-01-24,89899.45957185181
2023-01-25,108707.40890354537
2023-01-26,63053.76942747814
2023-01-27,21407.519186367645
2023-01-28,85038.03488266013
2023-01-29,81060.4010868884
2023-01-30,80031.93914495135
2023-01-31,83683.49304706996
2023-02-01,78636.29919765005
2023-02-02,21728.942455672957
2023-02-03,101245.1810395334
2023-02-04,19073.140093347294
2023-02-05,60169.544875336134
2023-02-06,15313.517317366346
2023-02-07,81558.88043699725
2023-02-08,80418.67013586365
2023-02-09,87930.76989456856
2023-02-10,73427.15692410101
2023-02-11,51072.11513824152
2023-02-12,55330.61176719242
2023-02-13,64700.25920221268
2023-02-14,15604.630906189195
2023-02-15,22584.778923185793
2023-02-16,54399.70364400377
2023-02-17,79118.13623611811
2023-02-18,60987.87972024777
2023-02-19,45519.990036224764
2023-02-20,78703.33528372663
2023-02-21,53622.731232301754
2023-02-22,60841.65887813372
2023-02-23,49342.70002590573
2023-02-24,63744.78190417575
2023-02-25,66934.15300143705
2023-02-26,45067.01085191018
2023-02-27,11075.795141048218
2023-02-28,6389.652248560102
2023-03-01,23306.332268343336
2023-03-02,29032.79198842921
2023-03-03,30822.20094389486
2023-03-04,53151.24098038662
2023-03-05,32641.106349095433
2023-03-06,3270.8544482010802
2023-03-07,94902.85853254487
2023-03-08,43361.53282783019
2023-03-09,75667.30566419897
2023-03-10,18610.593285668765
2023-03-11,35275.05942288405
2023-03-12,48511.20948397918
2023-03-13,95358.45482902143
2023-03-14,73543.52075747293
2023-03-15,50543.39117926563
2023-03-16,33238.449319926745
2023-03-17,102129.93570991929
2023-03-18,19326.237362668602
2023-03-19,19404.377116609532
2023-03-20,56490.837594127624
2023-03-21,24909.03569334776
2023-03-22,97395.5971693786
2023-03-23,73084.4874647031
2023-03-24,82689.39465212336
2023-03-25,63219.36121748781
2023-03-26,37242.516309445826
2023-03-27,19394.611795839264
2023-03-28,32748.979105724706
2023-03-29,53322.244817781466
2023-03-30,84250.63798291101
2023-03-31,87664.54485544923
2023-04-01,47270.001482590764
2023-04-02,24831.14070334733
2023-04-03,10859.162660891583
2023-04-04,8698.673039497862
2023-04-05,17443.49133178082
2023-04-06,29815.53591206255
2023-04-07,21723.459954679685
2023-04-08,23410.29011611025
2023-04-09,5845.7489292288155
2023-04-10,27081.77387001049
2023-04-11,35661.089974071
2023-04-12,19114.521833612263
2023-04-13,48003.9708735272
2023-04-14,26680.902817920927
2023-04-15,35157.346828633796
2023-04-16,25087.96089049882
2023-04-17,18422.74131511312
2023-04-18,16551.890568231625
2023-04-19,16583.93761522189
2023-04-20,16139.438455334348
2023-04-21,8545.346061397395
2023-04-22,12820.756235701709
2023-04-23,22520.034226038413
2023-04-24,37669.80391569094
