snapshot,onwind
2023-01-01,21752.988874138224
2023-01-08,395673.7360129202
2023-01-15,503022.5589854064
2023-01-22,306567.4893847823
2023-01-29,464249.05894719245
2023-02-05,444568.53985356115
2023-02-12,445051.7216143308
2023-02-19,342915.37866818206
2023-02-26,418256.3711775908
2023-03-05,186419.11991975777
2023-03-12,319599.4136653071
2023-03-19,393544.36627488415
2023-03-26,435031.2301006141
2023-04-02,349482.16074364376
2023-04-09,117796.36194425156
2023-04-16,216787.56708827452
2023-04-23,111584.1444770385
2023-04-30,143470.66229512225
2023-05-07,102207.16058349721
2023-05-14,79688.13541517798
2023-05-21,66284.2785232796
2023-05-28,59537.21462998029
2023-06-04,49986.1786644741
2023-06-11,34231.97386385337
2023-06-18,81305.83326488144
2023-06-25,83126.10521041263
2023-07-02,101222.3109418912
2023-07-09,92262.73555227563
2023-07-16,121685.38747037057
2023-07-23,52408.94085315897
2023-07-30,64469.6300985681
2023-08-06,92284.30893462419
2023-08-13,217115.44082071842
2023-08-20,175392.73552833693
2023-08-27,198482.6842135003
2023-09-03,114642.8348433474
2023-09-10,176785.02623980865
2023-09-17,180071.74359095958
2023-09-24,233946.98188514257
2023-10-01,242731.11363234045
2023-10-08,307156.9696782456
2023-10-15,301932.1092908847
2023-10-22,389944.07246587134
2023-10-29,427325.13148127194
2023-11-05,401970.78157931
2023-11-12,139246.6425251248
2023-11-19,407782.9652859664
2023-11-26,419582.4665533289
2023-12-03,279042.05797000695
2023-12-10,403775.16489563935
2023-12-17,383216.2268006764
2023-12-24,572336.0260122793
2023-12-31,496478.4119775344
