snapshot,onwind
2023-01-01,21891.111276109594
2023-01-02,34802.302779105026
2023-01-03,41183.796647318944
2023-01-04,26489.49122395042
2023-01-05,34822.612489327585
2023-01-06,27722.600850039886
2023-01-07,26913.923042775114
2023-01-08,27417.48066747164
2023-01-09,30020.73899247488
2023-01-10,30407.60868811282
2023-01-11,31246.961577231967
2023-01-12,30828.848804164892
2023-01-13,27377.82101855785
2023-01-14,38108.22090119776
2023-01-15,43049.05846515944
2023-01-16,45416.97083521496
2023-01-17,50463.000705816885
2023-01-18,37728.435611793495
2023-01-19,33761.74510922508
2023-01-20,16410.157093569745
2023-01-21,32319.769488442187
2023-01-22,34404.18423304094
2023-01-23,7922.891232017739
2023-01-24,29652.263041667764
2023-01-25,35405.20878469739
2023-01-26,39791.443333688134
2023-01-27,23665.271238715144
2023-01-28,24557.33882758705
2023-01-29,25763.078420352558
2023-01-30,24369.300262257268
2023-01-31,28371.08333638994
2023-02-01,32291.44344024122
2023-02-02,39576.61626697012
2023-02-03,27246.351374502825
2023-02-04,30805.19701831999
2023-02-05,28793.460099912572
2023-02-06,18403.68783062382
2023-02-07,26821.994409260147
2023-02-08,26965.88601102597
2023-02-09,38435.12694617699
2023-02-10,42341.43541874068
2023-02-11,31771.005365174085
2023-02-12,41744.14666727581
2023-02-13,43555.549234397746
2023-02-14,18028.959642326306
2023-02-15,10723.209969919559
2023-02-16,22684.58482027783
2023-02-17,28769.762091153498
2023-02-18,21401.696478801587
2023-02-19,33094.25600546694
2023-02-20,45338.29102557685
2023-02-21,43508.493650005126
2023-02-22,9400.625216880142
2023-02-23,42409.48774854466
2023-02-24,21601.07050805079
2023-02-25,42340.238433564904
2023-02-26,39376.646657656325
2023-02-27,7860.675850918093
2023-02-28,21613.856278811832
2023-03-01,20057.347363687884
2023-03-02,20210.450579141205
2023-03-03,19616.68802053072
2023-03-04,21874.043063344572
2023-03-05,37215.64158170453
2023-03-06,12333.577024521504
2023-03-07,25375.407888328784
2023-03-08,34462.26064624754
2023-03-09,15268.220792403341
2023-03-10,23358.686789050535
2023-03-11,20426.113787285292
2023-03-12,19009.11212462982
2023-03-13,32007.547790602217
2023-03-14,26694.608531978294
2023-03-15,27279.387033127572
2023-03-16,17888.406745743807
2023-03-17,46854.602231869045
2023-03-18,38393.36520185187
2023-03-19,5501.8775938619965
2023-03-20,40637.883912377016
2023-03-21,13756.6872284715
2023-03-22,25536.95396610129
2023-03-23,25385.00276920646
2023-03-24,25883.10433052416
2023-03-25,19270.15472701664
2023-03-26,25176.12044675415
2023-03-27,21349.420294706884
2023-03-28,33619.89931413677
2023-03-29,29249.694930689115
2023-03-30,24088.38192847001
2023-03-31,34855.82002526114
2023-04-01,31485.48128405901
2023-04-02,30619.231179519138
2023-04-03,26978.92703943587
2023-04-04,11934.198422834024
2023-04-05,12416.566862028409
2023-04-06,15644.371971670453
2023-04-07,22049.90588347386
2023-04-08,14154.269765403567
2023-04-09,16420.888501176472
2023-04-10,13379.474971831325
2023-04-11,33822.80874058306
2023-04-12,5548.579300613175
2023-04-13,28218.659794318977
2023-04-14,17357.90991713227
2023-04-15,15925.627411958818
2023-04-16,13144.116724203564
2023-04-17,14775.70914090791
2023-04-18,12925.11035488373
2023-04-19,12883.535188007327
2023-04-20,12311.679955905302
2023-04-21,5350.417999883643
2023-04-22,7369.989488389878
2023-04-23,12362.952289855959
2023-04-24,9508.143792518187
2023-04-25,17134.921560297775
2023-04-26,14656.872266358536
2023-04-27,15685.38919138339
2023-04-28,13995.91647465376
2023-04-29,9740.072293235917
