snapshot,onwind
2023-01-01,13486.909690736866
2023-01-08,113846.18816934135
2023-01-15,109067.12247067525
2023-01-22,117761.42741039715
2023-01-29,86122.74225236342
2023-02-05,116792.44672026456
2023-02-12,87615.13336541514
2023-02-19,75087.89979781744
2023-02-26,112522.98604097363
2023-03-05,36101.49395425674
2023-03-12,56764.16063239124
2023-03-19,75398.9032072138
2023-03-26,78477.3191331661
2023-04-02,80676.2481726531
2023-04-09,29129.896280500503
2023-04-16,35308.399694567575
2023-04-23,21475.240535859404
2023-04-30,25646.57184375016
2023-05-07,16717.691411140415
2023-05-14,9736.313865095217
2023-05-21,8091.324896037395
2023-05-28,12475.511250268371
2023-06-04,8677.091984622824
2023-06-11,5877.84220688702
2023-06-18,7443.031715253833
2023-06-25,8488.404284496983
2023-07-02,21730.569663285478
2023-07-09,10635.713905181596
2023-07-16,14123.745747172961
2023-07-23,8701.139257925235
2023-07-30,4804.895874020583
2023-08-06,15700.467770876745
2023-08-13,37442.78078394052
2023-08-20,22298.97721267328
2023-08-27,24984.543585637814
2023-09-03,32182.84840737319
2023-09-10,40054.07414719507
2023-09-17,24713.833750702594
2023-09-24,47744.91949149762
2023-10-01,42323.62504023414
2023-10-08,65922.36608981929
2023-10-15,57304.55593868559
2023-10-22,75369.1696933967
2023-10-29,87441.67411258412
2023-11-05,102476.10257718682
2023-11-12,95399.8249032161
2023-11-19,126943.88937043722
2023-11-26,115885.74026416049
2023-12-03,79232.14643985468
2023-12-10,120970.11555170816
2023-12-17,90078.87201769702
2023-12-24,108328.2494523396
2023-12-31,97209.96591656072
