snapshot,onwind
2023-01-01,7138.70142917836
2023-01-02,16989.520246453783
2023-01-03,19787.608874074216
2023-01-04,12274.003012425344
2023-01-05,16243.468121140631
2023-01-06,14857.084428350292
2023-01-07,13922.562110376133
2023-01-08,23442.945785122
2023-01-09,15560.22301926833
2023-01-10,21968.412144458427
2023-01-11,25235.83480974321
2023-01-12,21350.026824861474
2023-01-13,22924.982905824436
2023-01-14,19940.36208496782
2023-01-15,22617.386741524522
2023-01-16,23555.858793659965
2023-01-17,25423.98716094727
2023-01-18,26563.20641965805
2023-01-19,11081.05127390469
2023-01-20,7979.644528980848
2023-01-21,696.7077926143295
2023-01-22,342.8291150948338
2023-01-23,12701.4310540773
2023-01-24,15930.979037657162
2023-01-25,22053.28131048348
2023-01-26,20758.218004647963
2023-01-27,9632.219723846201
2023-01-28,21956.827782657932
2023-01-29,20743.160714793277
2023-01-30,23820.01805556967
2023-01-31,17848.502537382978
2023-02-01,4363.042262837265
2023-02-02,15761.830369935882
2023-02-03,9500.138391706208
2023-02-04,11045.089036376956
2023-02-05,14183.368286245748
2023-02-06,12872.44894349896
2023-02-07,15399.444467703735
2023-02-08,16391.201945452798
2023-02-09,16143.094255875118
2023-02-10,17791.46628104069
2023-02-11,15184.851911050628
2023-02-12,20388.196331980205
2023-02-13,22526.404386568604
2023-02-14,11359.012722856573
2023-02-15,10542.719743290618
2023-02-16,18358.100302857198
2023-02-17,22018.54173685701
2023-02-18,18005.91153288721
2023-02-19,17764.511612224505
2023-02-20,23311.256007939483
2023-02-21,11189.141680500825
2023-02-22,5429.458722357029
2023-02-23,15696.38052616825
2023-02-24,5067.732678414177
2023-02-25,10842.353285826945
2023-02-26,13277.406196336342
2023-02-27,9495.951787942595
2023-02-28,17336.961635663134
2023-03-01,16834.408915389726
2023-03-02,19538.594149721128
2023-03-03,21078.30469687766
2023-03-04,17813.36685025614
2023-03-05,17963.092866677052
2023-03-06,6656.508804857496
2023-03-07,17087.17204507914
2023-03-08,23282.992666387403
2023-03-09,13990.020951394466
2023-03-10,2934.8651953916974
2023-03-11,6602.221873323588
2023-03-12,10834.844592708097
2023-03-13,16425.463352838877
2023-03-14,17978.844595208393
2023-03-15,18011.775116505116
2023-03-16,8545.37962584219
2023-03-17,23455.78721962843
2023-03-18,16937.083664745558
2023-03-19,7214.707355205208
2023-03-20,17748.149252177147
2023-03-21,5352.376420366535
2023-03-22,13936.539620996089
2023-03-23,9873.165107692796
2023-03-24,14245.223417184927
2023-03-25,13731.194592099668
2023-03-26,20064.084700927917
2023-03-27,23328.547423458993
2023-03-28,17299.68526370937
2023-03-29,19437.09026013443
2023-03-30,14863.557254542477
2023-03-31,22065.27726648376
2023-04-01,15544.75000683909
2023-04-02,15057.010296617278
2023-04-03,7175.153116856665
2023-04-04,517.2002272001862
2023-04-05,17042.292967120524
2023-04-06,6233.661735583344
2023-04-07,8045.684035865683
2023-04-08,9821.750855566796
2023-04-09,1746.6153952350207
