snapshot,h2
2023-01-01,-519.1274999996998
2023-01-08,-3848.0439887437
2023-01-15,-11197.240644825742
2023-01-22,-4711.975945509839
2023-01-29,11716.834780619545
2023-02-05,-14328.852620836358
2023-02-12,1141.278097357475
2023-02-19,14678.873026104668
2023-02-26,-18230.542513307253
2023-03-05,20122.560880341203
2023-03-12,2448.2045648311628
2023-03-19,1409.6113493699918
2023-03-26,-1649.5947478621188
2023-04-02,-13097.531066640246
2023-04-09,13874.381662387517
2023-04-16,2577.8978027430594
2023-04-23,0.0
2023-04-30,0.0
2023-05-07,0.0
2023-05-14,0.0
2023-05-21,-1.1368683772161603e-13
2023-05-28,0.0
2023-06-04,0.0
2023-06-11,-1.1368683772161603e-13
2023-06-18,-2123.3060834580997
2023-06-25,1907.5520957411486
2023-07-02,-2933.917643600599
2023-07-09,-6031.356889666104
2023-07-16,-4696.1902713818445
2023-07-23,-5924.388121071562
2023-07-30,-4776.649662637213
2023-08-06,-1066.0312772279035
2023-08-13,-923.7840526305456
2023-08-20,117.62625599968655
2023-08-27,-1584.0918227621728
2023-09-03,14860.101923084749
2023-09-10,-9397.520690347927
2023-09-17,18267.21359201787
2023-09-24,-7007.445562719479
2023-10-01,-4193.038369887488
2023-10-08,-1932.6260510411516
2023-10-15,6393.02821117998
2023-10-22,-3332.9791461876803
2023-10-29,3683.010064937763
2023-11-05,-5255.907427608972
2023-11-12,3757.9517962970144
2023-11-19,-6230.438260047938
2023-11-26,-9401.908805742738
2023-12-03,19017.152252529697
2023-12-10,-1039.6845111508856
2023-12-17,9847.628457382405
2023-12-24,-237.1059887109765
2023-12-31,-149.62714731868965
