snapshot,h2
2023-01-01,39256.1052916641
2023-01-02,30265.866541312847
2023-01-03,50399.99999999999
2023-01-04,-2447.123543776664
2023-01-05,-3135.934028816769
2023-01-06,-14481.564274089324
2023-01-07,-15137.292196920687
2023-01-08,-8998.209999994799
2023-01-09,971.157071853984
2023-01-10,-2978.0109461363772
2023-01-11,-17996.419999989605
2023-01-12,-7236.336036037502
2023-01-13,-17996.419999989623
2023-01-14,-16734.934981039216
2023-01-15,-17996.41999998959
2023-01-16,-16867.04709723933
2023-01-17,-14263.605340794438
2023-01-18,-13147.23380104656
2023-01-19,20325.58550827043
2023-01-20,38399.999999999985
2023-01-21,38399.999999999985
2023-01-22,38400.000000000015
2023-01-23,33419.39251653946
2023-01-24,-17270.340100937345
2023-01-25,-17996.4199999896
2023-01-26,-11365.564404991599
2023-01-27,14699.1572126934
2023-01-28,-17996.419999989594
2023-01-29,-17996.419999989615
2023-01-30,-17996.419999989605
2023-01-31,-17996.41999998959
2023-02-01,-6057.394270143132
2023-02-02,17585.21315134268
2023-02-03,-16480.82304245203
2023-02-04,1467.1961038541262
2023-02-05,16201.790000005181
2023-02-06,38555.053684076054
2023-02-07,-14841.947571334036
2023-02-08,-17996.41999998961
2023-02-09,-17996.419999989605
2023-02-10,-17996.41999998957
2023-02-11,-8989.07524545159
2023-02-12,-11451.55295498323
2023-02-13,-3992.8653514133766
2023-02-14,50399.999999999985
2023-02-15,43205.16135792715
2023-02-16,-2076.6666925277486
2023-02-17,-14403.194543298958
2023-02-18,-17996.419999989594
2023-02-19,-14932.091734636471
2023-02-20,-17996.419999989615
2023-02-21,-11425.538963022063
2023-02-22,-7128.8272989381985
2023-02-23,14664.08194507821
2023-02-24,2071.8331172144144
2023-02-25,-17996.41999998962
2023-02-26,-10253.166523413456
2023-02-27,31906.677223313818
2023-02-28,29821.300073709466
2023-03-01,11713.856399959477
2023-03-02,10152.91655646753
2023-03-03,2924.1985360530366
2023-03-04,-17996.419999989623
2023-03-05,-2591.8707625856414
2023-03-06,50400.000000000015
2023-03-07,-14945.649688390777
2023-03-08,-15728.960657474427
2023-03-09,-2218.2245274700635
2023-03-10,40351.10744439964
2023-03-11,7918.672322746341
2023-03-12,-17710.36443755786
2023-03-13,-17996.419999989586
2023-03-14,-17996.419999989615
2023-03-15,-2091.862033587544
2023-03-16,10196.500698132666
2023-03-17,-17996.419999989623
2023-03-18,32631.6295963382
2023-03-19,27535.384282633964
2023-03-20,2047.7016045278579
2023-03-21,19633.456977440794
2023-03-22,-12973.810979461707
2023-03-23,-14960.894823090828
2023-03-24,-17996.41999998959
2023-03-25,-5324.945703257448
2023-03-26,11585.494721577303
2023-03-27,16400.998256678693
2023-03-28,-6605.396874833236
2023-03-29,-414.17864699050915
2023-03-30,-14835.709114382482
2023-03-31,-17996.41999998959
2023-04-01,-14352.26366802398
2023-04-02,-7340.545240504399
2023-04-03,23359.422169404203
2023-04-04,24893.991385609792
2023-04-05,17660.67851725381
2023-04-06,18900.0
2023-04-07,-1674.9512186892866
2023-04-08,-4442.508674246078
2023-04-09,-3544.5211021930227
2023-04-10,-4245.514855548292
2023-04-11,0.0
2023-04-12,12450.807153615082
2023-04-13,0.0
2023-04-14,1271.5133280159532
2023-04-15,0.0
2023-04-16,-1265.9571001900872
