snapshot,onwind
2023-01-01,25196.826752894955
2023-01-02,38503.389306250196
2023-01-03,16503.664706701384
2023-01-04,67820.95737819269
2023-01-05,63882.55740737777
2023-01-06,59859.29534381655
2023-01-07,54903.070188846425
2023-01-08,53285.168425516364
2023-01-09,61702.30739738809
2023-01-10,53878.00162336765
2023-01-11,53792.607736782535
2023-01-12,57949.41164500512
2023-01-13,54687.48381579537
2023-01-14,41952.86132457191
2023-01-15,48419.202072658925
2023-01-16,48143.98111439241
2023-01-17,61924.28728983879
2023-01-18,88680.3890527311
2023-01-19,50014.691069085
2023-01-20,17050.69396527013
2023-01-21,9896.036704896484
2023-01-22,6235.595803496413
2023-01-23,22831.985684908977
2023-01-24,62871.63971713684
2023-01-25,63463.80102065618
2023-01-26,60522.94495800061
2023-01-27,25576.149926298727
2023-01-28,51612.197436161834
2023-01-29,48122.180081019804
2023-01-30,42229.43214992093
2023-01-31,59164.17261850029
2023-02-01,53535.77268195548
2023-02-02,29361.257115418437
2023-02-03,71765.40019380358
2023-02-04,21152.923369793214
2023-02-05,63119.21071782581
2023-02-06,23683.686537721933
2023-02-07,55442.25479745165
2023-02-08,55037.0518858703
2023-02-09,51834.37798322855
2023-02-10,45180.85300486661
2023-02-11,23167.88001655796
2023-02-12,39107.00615672856
2023-02-13,57376.409935474636
2023-02-14,31529.456559806214
2023-02-15,41278.12995435445
2023-02-16,54637.54432494611
2023-02-17,54575.28907947906
2023-02-18,32427.28541375539
2023-02-19,36612.327914141904
2023-02-20,47797.76629904551
2023-02-21,25413.914080944418
2023-02-22,49153.358019726045
2023-02-23,35672.983420823315
2023-02-24,56941.80214942433
2023-02-25,36048.98132732539
2023-02-26,34066.205790079905
2023-02-27,17770.511974153596
2023-02-28,5945.405002383042
2023-03-01,28725.06691192915
2023-03-02,32322.86574203289
2023-03-03,16599.51775709418
2023-03-04,33613.8395277
2023-03-05,15590.353040005022
2023-03-06,5551.093368137486
2023-03-07,59039.98848812959
2023-03-08,39983.97129958681
2023-03-09,58356.05161523368
2023-03-10,23520.368592710307
2023-03-11,20682.988905285663
2023-03-12,36952.02535194464
2023-03-13,63584.81122187533
2023-03-14,39713.275826583325
2023-03-15,11018.982570575286
2023-03-16,22803.865292049988
2023-03-17,78249.51483590904
2023-03-18,19549.156553984416
2023-03-19,24840.57911414377
2023-03-20,57876.49041282268
2023-03-21,22510.385948631905
2023-03-22,56054.711696139086
2023-03-23,49708.41113981349
2023-03-24,49460.03006291037
2023-03-25,38412.793519623876
2023-03-26,57314.332925283
2023-03-27,21987.719376410056
2023-03-28,35126.04280204696
2023-03-29,49256.719416986714
2023-03-30,60979.75054126931
2023-03-31,56332.83983403074
2023-04-01,11401.61201136044
2023-04-02,4940.129673272137
2023-04-03,13475.41384865566
